,Route,ID,Avg Stars,Grade,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks,Log StarRatings,Log Ticks,Log Avg Stars,Log Length,Log Grade,Log OnToDoLists,Sqrt StarRatings,Sqrt Ticks,Sqrt Avg Stars,Sqrt Length,Sqrt Grade
261,Blip Trip,106069391,1.0,-0.25,15.0,34.0808,-116.2462,2,1,0,1,0.47712125471966244,0.30102999566398114,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.0,1.4142135623730951,1.0,1.0,3.872983346207417,0.8660254037844386
262,Dragonhead,106654146,1.0,-0.25,10.0,34.0808,-116.2462,1,1,2,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.24303804868629442,0.47712125471966244,1.0,0.0,1.0,3.1622776601683795,0.8660254037844386
263,The Church of the Jack Lord,106112272,1.3,-0.25,20.0,34.0398,-116.1943,3,1,3,2,0.6020599913279623,0.47712125471966244,0.3617278360175928,1.322219294733919,0.24303804868629442,0.6020599913279623,1.7320508075688772,1.4142135623730951,1.140175425099138,4.47213595499958,0.8660254037844386
264,Ramp Line,110049272,1.0,-0.25,20.0,34.08392,-116.23255,1,1,0,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.322219294733919,0.24303804868629442,0.0,1.0,1.4142135623730951,1.0,4.47213595499958,0.8660254037844386
265,3-Star Lieback,1143387833,3.0,-0.25,25.0,33.955220000000004,-116.09083999999999,3,2,5,4,0.6020599913279623,0.6989700043360187,0.6020599913279623,1.414973347970818,0.24303804868629442,0.7781512503836435,1.7320508075688772,2.0,1.7320508075688772,5.0,0.8660254037844386
266,Old Chub,106491416,2.0,-0.25,12.0,33.9512,-116.0768,1,1,3,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.1139433523068367,0.24303804868629442,0.6020599913279623,1.0,1.0,1.4142135623730951,3.4641016151377544,0.8660254037844386
267,Affluenza,106640355,1.0,-0.25,15.0,33.9512,-116.0768,1,1,3,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.6020599913279623,1.0,0.0,1.0,3.872983346207417,0.8660254037844386
268,Leftward Ho,106360133,2.0,-0.25,20.0,33.9454,-116.07700000000001,1,1,6,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.322219294733919,0.24303804868629442,0.8450980400142567,1.0,1.0,1.4142135623730951,4.47213595499958,0.8660254037844386
269,Premium Miniature,106667553,2.0,-0.25,8.0,33.9454,-116.07700000000001,1,1,3,0,0.30102999566398114,0.0,0.47712125471966244,0.9542425094393249,0.24303804868629442,0.6020599913279623,1.0,0.0,1.4142135623730951,2.8284271247461903,0.8660254037844386
270,Dorian Gray,108053649,1.0,-0.25,15.0,33.9962,-116.15,2,1,1,1,0.47712125471966244,0.30102999566398114,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.30102999566398114,1.4142135623730951,1.0,1.0,3.872983346207417,0.8660254037844386
271,Split Grain,106274085,1.5,-0.25,15.0,33.9962,-116.15,2,2,2,3,0.47712125471966244,0.6020599913279623,0.3979400086720376,1.2041199826559246,0.24303804868629442,0.47712125471966244,1.4142135623730951,1.7320508075688772,1.224744871391589,3.872983346207417,0.8660254037844386
272,Mushroom Problem,106159860,1.7,-0.25,12.0,33.9962,-116.15,7,4,5,9,0.9030899869919434,1.0,0.4313637641589873,1.1139433523068367,0.24303804868629442,0.7781512503836435,2.6457513110645907,3.0,1.3038404810405297,3.4641016151377544,0.8660254037844386
273,Friction 100,106345819100,1.1,-0.25,10.0,34.0285,-116.1451,16,8,9,26,1.2304489213782739,1.4313637641589871,0.32221929473391925,1.041392685158225,0.24303804868629442,1.0,4.0,5.0990195135927845,1.0488088481701516,3.1622776601683795,0.8660254037844386
274,Junior Right - SDS,106345786,1.5,-0.25,13.0,34.0263,-116.1415,2,2,3,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.1461280356782377,0.24303804868629442,0.6020599913279623,1.4142135623730951,1.4142135623730951,1.224744871391589,3.605551275463989,0.8660254037844386
275,Chicken Wing,106392614,2.0,-0.25,20.0,34.0263,-116.1415,2,2,10,5,0.47712125471966244,0.7781512503836435,0.47712125471966244,1.322219294733919,0.24303804868629442,1.041392685158225,1.4142135623730951,2.23606797749979,1.4142135623730951,4.47213595499958,0.8660254037844386
276,Fat Lip Left hand,106345872,1.5,-0.25,10.0,34.0263,-116.1415,2,2,4,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.041392685158225,0.24303804868629442,0.6989700043360187,1.4142135623730951,1.4142135623730951,1.224744871391589,3.1622776601683795,0.8660254037844386
277,Penny Pincher,105725455,1.5,-0.25,12.0,34.0148,-116.16538999999999,28,13,13,39,1.462397997898956,1.6020599913279623,0.3979400086720376,1.1139433523068367,0.24303804868629442,1.1461280356782377,5.291502622129181,6.244997998398398,1.224744871391589,3.4641016151377544,0.8660254037844386
278,False Up 20,10572546120,3.5,-0.25,20.0,34.0148,-116.16538999999999,109,29,397,144,2.041392685158225,2.1613680022349744,0.6532125137753436,1.322219294733919,0.24303804868629442,2.5998830720736876,10.44030650891055,12.0,1.8708286933869707,4.47213595499958,0.8660254037844386
279,The Garden of Eden,106356180,1.2,-0.25,12.0,34.024,-116.1772,5,1,6,7,0.7781512503836435,0.9030899869919434,0.3424226808222062,1.1139433523068367,0.24303804868629442,0.8450980400142567,2.23606797749979,2.6457513110645907,1.0954451150103321,3.4641016151377544,0.8660254037844386
280,Lost Generation,106356194,2.5,-0.25,15.0,34.024,-116.1772,11,4,19,18,1.0791812460476247,1.2787536009528289,0.5440680443502756,1.2041199826559246,0.24303804868629442,1.301029995663981,3.3166247903554,4.242640687119285,1.5811388300841898,3.872983346207417,0.8660254037844386
281,Give Thanks and Praises,106634467,1.0,-0.25,15.0,34.0121,-116.1773,1,1,0,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.0,1.0,1.0,1.0,3.872983346207417,0.8660254037844386
282,Jump Nyabinghi,106634484,1.5,-0.25,15.0,34.0121,-116.1773,2,1,1,1,0.47712125471966244,0.30102999566398114,0.3979400086720376,1.2041199826559246,0.24303804868629442,0.30102999566398114,1.4142135623730951,1.0,1.224744871391589,3.872983346207417,0.8660254037844386
283,Sorrel,106632953,1.0,-0.25,15.0,34.0121,-116.1773,1,1,0,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.0,1.0,1.7320508075688772,1.0,3.872983346207417,0.8660254037844386
284,Bandulo,108036842,1.0,-0.25,12.0,34.0121,-116.1773,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.24303804868629442,0.0,1.0,0.0,1.0,3.4641016151377544,0.8660254037844386
285,Ministry of Truth,106340716,1.0,-0.25,22.0,34.01038,-116.13573999999998,1,1,2,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.3617278360175928,0.24303804868629442,0.47712125471966244,1.0,1.0,1.0,4.69041575982343,0.8660254037844386
286,Canasta,106419021,1.3,-0.25,10.0,34.002829999999996,-116.15038999999999,10,4,7,23,1.041392685158225,1.380211241711606,0.3617278360175928,1.041392685158225,0.24303804868629442,0.9030899869919434,3.1622776601683795,4.795831523312719,1.140175425099138,3.1622776601683795,0.8660254037844386
287,Simpleton Arete,106417337,2.1,-0.25,15.0,34.00246,-116.1498,8,2,6,13,0.9542425094393249,1.1461280356782377,0.49136169383427264,1.2041199826559246,0.24303804868629442,0.8450980400142567,2.8284271247461903,3.605551275463989,1.449137674618944,3.872983346207417,0.8660254037844386
288,Arete Boulders Crack,106150424,2.1,-0.25,10.0,34.02486,-116.1591,19,11,8,34,1.301029995663981,1.5440680443502754,0.49136169383427264,1.041392685158225,0.24303804868629442,0.9542425094393249,4.358898943540674,5.830951894845301,1.449137674618944,3.1622776601683795,0.8660254037844386
289,Backscratcher,106150435,1.6,-0.25,10.0,34.0241,-116.1547,5,4,3,7,0.7781512503836435,0.9030899869919434,0.4149733479708179,1.041392685158225,0.24303804868629442,0.6020599913279623,2.23606797749979,2.6457513110645907,1.2649110640673518,3.1622776601683795,0.8660254037844386
290,Pixie Slab Left,106400401,1.2,-0.25,10.0,34.094409999999996,-116.15612,10,5,9,27,1.041392685158225,1.447158031342219,0.3424226808222062,1.041392685158225,0.24303804868629442,1.0,3.1622776601683795,5.196152422706632,1.0954451150103321,3.1622776601683795,0.8660254037844386
292,South Face Left,106643688,1.5,-0.25,12.0,34.09303,-116.16351999999999,4,2,8,5,0.6989700043360187,0.7781512503836435,0.3979400086720376,1.1139433523068367,0.24303804868629442,0.9542425094393249,2.0,2.23606797749979,1.224744871391589,3.4641016151377544,0.8660254037844386
293,West Face Right,107215304,1.0,-0.25,12.0,34.09705,-116.16531,3,3,9,7,0.6020599913279623,0.9030899869919434,0.30102999566398114,1.1139433523068367,0.24303804868629442,1.0,1.7320508075688772,2.6457513110645907,1.0,3.4641016151377544,0.8660254037844386
294,Lox of Fun,106645499,1.0,-0.25,10.0,34.0441,-116.1061,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.24303804868629442,0.0,1.0,0.0,1.0,3.1622776601683795,0.8660254037844386
295,Downtime,106686417,1.0,-0.25,10.0,34.046209999999995,-116.10331000000001,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.24303804868629442,0.0,1.0,0.0,1.0,3.1622776601683795,0.8660254037844386
296,Frosty's Demise,106688333,1.0,-0.25,15.0,34.046209999999995,-116.10331000000001,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.0,1.0,0.0,1.0,3.872983346207417,0.8660254037844386
297,unknown4,1140111004,1.0,-0.25,15.0,34.018229999999996,-116.0737,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.2041199826559246,0.24303804868629442,0.30102999566398114,1.0,1.4142135623730951,1.0,3.872983346207417,0.8660254037844386
298,Kinematics,116714315,1.0,-0.25,5.0,34.07323,-116.38682,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,0.7781512503836435,0.24303804868629442,0.0,1.0,0.0,1.0,2.23606797749979,0.8660254037844386
299,Illicit Sweetie,105798054,3.1,0.0,18.0,33.998020000000004,-116.15351000000001,102,22,331,197,2.012837224705172,2.296665190261531,0.6127838567197355,1.2787536009528289,0.30102999566398114,2.521138083704036,10.099504938362077,14.035668847618199,1.760681686165901,4.242640687119285,1.0
300,Satisfactory Slab,105798080,1.0,0.25,20.0,33.99638,-116.15553,3,2,8,2,0.6020599913279623,0.47712125471966244,0.30102999566398114,1.322219294733919,0.3521825181113625,0.9542425094393249,1.7320508075688772,1.4142135623730951,1.0,4.47213595499958,1.118033988749895
301,Mantle Mentality,106666843,1.0,0.0,13.0,33.99638,-116.15553,1,1,11,0,0.30102999566398114,0.0,0.30102999566398114,1.1461280356782377,0.30102999566398114,1.0791812460476247,1.0,0.0,1.0,3.605551275463989,1.0
303,Sawzall Arete,106642095,1.0,0.0,12.0,33.9966,-116.1554,1,1,9,0,0.30102999566398114,0.0,0.30102999566398114,1.1139433523068367,0.30102999566398114,1.0,1.0,0.0,1.0,3.4641016151377544,1.0
304,Kids of the Black Hole,106670128,1.5,0.0,12.0,33.9966,-116.1554,2,1,17,1,0.47712125471966244,0.30102999566398114,0.3979400086720376,1.1139433523068367,0.30102999566398114,1.2552725051033058,1.4142135623730951,1.0,1.224744871391589,3.4641016151377544,1.0
305,Ten Gallon,105725566,1.5,0.0,10.0,33.98932,-116.16342,10,6,8,11,1.041392685158225,1.0791812460476247,0.3979400086720376,1.041392685158225,0.30102999566398114,0.9542425094393249,3.1622776601683795,3.3166247903554,1.224744871391589,3.1622776601683795,1.0
306,Capuchon,106567996,2.0,0.0,12.0,33.98932,-116.16342,3,2,8,3,0.6020599913279623,0.6020599913279623,0.47712125471966244,1.1139433523068367,0.30102999566398114,0.9542425094393249,1.7320508075688772,1.7320508075688772,1.4142135623730951,3.4641016151377544,1.0
307,Young Dong,114269622,2.8,0.0,12.0,33.98932,-116.16342,5,2,26,4,0.7781512503836435,0.6989700043360187,0.57978359661681,1.1139433523068367,0.30102999566398114,1.4313637641589871,2.23606797749979,2.0,1.6733200530681511,3.4641016151377544,1.0
308,Collieherb,105723304,2.6,0.0,15.0,33.98932,-116.16342,27,13,66,42,1.447158031342219,1.6334684555795864,0.5563025007672872,1.2041199826559246,0.30102999566398114,1.8260748027008262,5.196152422706632,6.48074069840786,1.61245154965971,3.872983346207417,1.0
309,Left Flake,108559738,2.3,0.0,12.0,33.98932,-116.16342,9,4,22,16,1.0,1.2304489213782739,0.5185139398778874,1.1139433523068367,0.30102999566398114,1.3617278360175928,3.0,4.0,1.51657508881031,3.4641016151377544,1.0
310,False Ayatollah,106047143,2.3,0.25,20.0,33.98932,-116.16342,7,4,14,13,0.9030899869919434,1.1461280356782377,0.5185139398778874,1.322219294733919,0.3521825181113625,1.1760912590556811,2.6457513110645907,3.605551275463989,1.51657508881031,4.47213595499958,1.118033988749895
311,South Corner,106118460,1.0,0.0,14.0,33.98964,-116.16301999999999,4,4,6,4,0.6989700043360187,0.6989700043360187,0.30102999566398114,1.1760912590556811,0.30102999566398114,0.8450980400142567,2.0,2.0,1.0,3.7416573867739413,1.0
312,Short Crack,106700853,2.0,0.0,11.0,33.98965,-116.16317,6,4,11,6,0.8450980400142567,0.8450980400142567,0.47712125471966244,1.0791812460476247,0.30102999566398114,1.0791812460476247,2.449489742783178,2.449489742783178,1.4142135623730951,3.3166247903554,1.0
313,Betty Jo Yablonksi,105725209,3.6,0.25,25.0,34.01278,-116.16833999999999,35,11,129,45,1.556302500767287,1.6627578316815739,0.662757831681574,1.414973347970818,0.3521825181113625,2.1139433523068365,5.916079783099616,6.708203932499369,1.8973665961010275,5.0,1.118033988749895
314,Stand Up for Your Rights,106143763,2.5,0.0,16.0,34.01258,-116.16828999999998,6,1,40,5,0.8450980400142567,0.7781512503836435,0.5440680443502756,1.2304489213782739,0.30102999566398114,1.6127838567197355,2.449489742783178,2.23606797749979,1.5811388300841898,4.0,1.0
315,Sign Problem,106143769,2.1,0.0,17.0,34.01258,-116.16828999999998,14,7,12,13,1.1760912590556811,1.1461280356782377,0.49136169383427264,1.2552725051033058,0.30102999566398114,1.1139433523068367,3.7416573867739413,3.605551275463989,1.449137674618944,4.123105625617661,1.0
316,Choss Supreme,106465628,1.0,0.0,10.0,34.014309999999995,-116.17112,1,1,4,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.041392685158225,0.30102999566398114,0.6989700043360187,1.0,1.0,1.0,3.1622776601683795,1.0
317,Placebo,106143787,2.0,0.0,15.0,34.0099,-116.16866,7,5,38,17,0.9030899869919434,1.2552725051033058,0.47712125471966244,1.2041199826559246,0.30102999566398114,1.591064607026499,2.6457513110645907,4.123105625617661,1.4142135623730951,3.872983346207417,1.0
318,Dashed on the Rocks,106294859,1.5,0.0,18.0,34.01102,-116.16606000000002,2,1,6,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.2787536009528289,0.30102999566398114,0.8450980400142567,1.4142135623730951,1.4142135623730951,1.224744871391589,4.242640687119285,1.0
319,Discount Dyno,107054245,2.0,0.0,10.0,34.01102,-116.16606000000002,16,5,19,38,1.2304489213782739,1.591064607026499,0.47712125471966244,1.041392685158225,0.30102999566398114,1.301029995663981,4.0,6.164414002968976,1.4142135623730951,3.1622776601683795,1.0
320,Grunge,105725497,1.9,0.0,13.0,34.01428,-116.15827,33,9,41,77,1.5314789170422551,1.8920946026904801,0.462397997898956,1.1461280356782377,0.30102999566398114,1.6232492903979003,5.744562646538029,8.774964387392123,1.378404875209022,3.605551275463989,1.0
321,Unnamed V0,1144293930,2.2,0.0,13.0,34.01398,-116.15438999999999,5,1,7,9,0.7781512503836435,1.0,0.5051499783199059,1.1461280356782377,0.30102999566398114,0.9030899869919434,2.23606797749979,3.0,1.4832396974191326,3.605551275463989,1.0
322,Retro,106046699,1.8,0.0,15.0,34.013459999999995,-116.15442,8,2,9,14,0.9542425094393249,1.1760912590556811,0.44715803134221915,1.2041199826559246,0.30102999566398114,1.0,2.8284271247461903,3.7416573867739413,1.3416407864998738,3.872983346207417,1.0
323,Interceptor,106045780,1.7,0.0,15.0,34.013459999999995,-116.15442,11,2,17,30,1.0791812460476247,1.4913616938342726,0.4313637641589873,1.2041199826559246,0.30102999566398114,1.2552725051033058,3.3166247903554,5.477225575051661,1.3038404810405297,3.872983346207417,1.0
324,Interceptor 2,1099694962,1.0,0.0,11.0,34.013459999999995,-116.15442,2,1,5,6,0.47712125471966244,0.8450980400142567,0.30102999566398114,1.0791812460476247,0.30102999566398114,0.7781512503836435,1.4142135623730951,2.449489742783178,1.0,3.3166247903554,1.0
325,Easter Bunny Back Scraper,114161543,1.0,0.0,16.0,34.0184,-116.16365,1,1,4,1,0.30102999566398114,0.30102999566398114,0.30102999566398114,1.2304489213782739,0.30102999566398114,0.6989700043360187,1.0,1.0,1.0,4.0,1.0
326,"Intersection Boulder, Left",105722809,2.0,0.0,20.0,34.0184,-116.16365,26,11,26,46,1.4313637641589871,1.6720978579357173,0.47712125471966244,1.322219294733919,0.30102999566398114,1.4313637641589871,5.0990195135927845,6.782329983125268,1.4142135623730951,4.47213595499958,1.0
327,Augie Problem,106463950,1.9,0.0,20.0,34.0184,-116.16365,8,2,19,9,0.9542425094393249,1.0,0.462397997898956,1.322219294733919,0.30102999566398114,1.301029995663981,2.8284271247461903,3.0,1.378404875209022,4.47213595499958,1.0
328,Pothole Problem  1,1097925751,1.9,0.0,11.0,34.016259999999996,-116.16212,21,4,36,55,1.3424226808222062,1.7481880270062005,0.462397997898956,1.0791812460476247,0.30102999566398114,1.5682017240669948,4.58257569495584,7.416198487095663,1.378404875209022,3.3166247903554,1.0
329,Pothole Mantel #1,1161702381,2.0,0.0,12.0,34.016259999999996,-116.16212,1,1,0,6,0.30102999566398114,0.8450980400142567,0.47712125471966244,1.1139433523068367,0.30102999566398114,0.0,1.0,2.449489742783178,1.4142135623730951,3.4641016151377544,1.0
330,Pinhead,105722209,2.8,0.0,15.0,34.01999,-116.16161000000001,185,55,234,308,2.2695129442179165,2.4899584794248346,0.57978359661681,1.2041199826559246,0.30102999566398114,2.371067862271736,13.601470508735444,17.549928774784245,1.6733200530681511,3.872983346207417,1.0
331,Hensel Face,106224140,1.6,0.0,15.0,34.01824000000001,-116.16346000000001,14,6,10,33,1.1760912590556811,1.5314789170422551,0.4149733479708179,1.2041199826559246,0.30102999566398114,1.041392685158225,3.7416573867739413,5.744562646538029,1.2649110640673518,3.872983346207417,1.0
333,Left Nixon Crack,114241079,3.3,0.0,18.0,34.01914,-116.16418999999999,6,1,53,10,0.8450980400142567,1.041392685158225,0.6334684555795864,1.2787536009528289,0.30102999566398114,1.7323937598229684,2.449489742783178,3.1622776601683795,1.816590212458495,4.242640687119285,1.0
334,Shocked Quartz,116377081,2.0,0.0,12.0,34.01981,-116.1637,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.1139433523068367,0.30102999566398114,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.4641016151377544,1.0
335,Campfire Circle Mantle,106292606,1.8,0.0,12.0,34.01742,-116.16323999999999,4,1,11,11,0.6989700043360187,1.0791812460476247,0.44715803134221915,1.1139433523068367,0.30102999566398114,1.0791812460476247,2.0,3.3166247903554,1.3416407864998738,3.4641016151377544,1.0
336,Heat Stroke,106059716,1.6,0.0,12.0,34.0202,-116.165,7,1,5,17,0.9030899869919434,1.2552725051033058,0.4149733479708179,1.1139433523068367,0.30102999566398114,0.7781512503836435,2.6457513110645907,4.123105625617661,1.2649110640673518,3.4641016151377544,1.0
337,Flintlock Dyno,105725467,1.9,0.0,10.0,34.0202,-116.165,90,23,33,173,1.9590413923210932,2.2405492482825995,0.462397997898956,1.041392685158225,0.30102999566398114,1.5314789170422551,9.486832980505138,13.152946437965905,1.378404875209022,3.1622776601683795,1.0
338,Celebration of the Lizard,106067215,1.7,0.0,12.0,34.0202,-116.165,7,2,7,16,0.9030899869919434,1.2304489213782739,0.4313637641589873,1.1139433523068367,0.30102999566398114,0.9030899869919434,2.6457513110645907,4.0,1.3038404810405297,3.4641016151377544,1.0
339,Bedrock Arete,106332206,2.0,0.0,15.0,34.0202,-116.165,2,1,5,2,0.47712125471966244,0.47712125471966244,0.47712125471966244,1.2041199826559246,0.30102999566398114,0.7781512503836435,1.4142135623730951,1.4142135623730951,1.4142135623730951,3.872983346207417,1.0
340,Pigskin,106292594,1.0,0.0,10.0,34.0202,-116.165,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.041392685158225,0.30102999566398114,0.30102999566398114,1.0,1.4142135623730951,1.0,3.1622776601683795,1.0
341,Platypus,106044788,1.9,0.0,10.0,34.0202,-116.165,14,4,10,20,1.1760912590556811,1.322219294733919,0.462397997898956,1.041392685158225,0.30102999566398114,1.041392685158225,3.7416573867739413,4.47213595499958,1.378404875209022,3.1622776601683795,1.0
342,Dino's Egg,106044796,1.9,0.25,15.0,34.0202,-116.165,21,6,14,51,1.3424226808222062,1.716003343634799,0.462397997898956,1.2041199826559246,0.3521825181113625,1.1760912590556811,4.58257569495584,7.14142842854285,1.378404875209022,3.872983346207417,1.118033988749895
343,Hobbit Hole Offwidth,106072721,3.1,0.0,12.0,34.0229,-116.16413999999999,94,27,406,161,1.9777236052888476,2.2095150145426303,0.6127838567197355,1.1139433523068367,0.30102999566398114,2.6095944092252195,9.695359714832659,12.68857754044952,1.760681686165901,3.4641016151377544,1.0
344,Scudder Slab Aye,112453942,1.0,0.0,10.0,34.01896,-116.16561999999999,2,1,0,3,0.47712125471966244,0.6020599913279623,0.30102999566398114,1.041392685158225,0.30102999566398114,0.0,1.4142135623730951,1.7320508075688772,1.0,3.1622776601683795,1.0
345,Problem B,112453959,2.0,0.0,13.0,34.01907,-116.16609,1,1,1,2,0.30102999566398114,0.47712125471966244,0.47712125471966244,1.1461280356782377,0.30102999566398114,0.30102999566398114,1.0,1.4142135623730951,1.4142135623730951,3.605551275463989,1.0
346,Brown Sugar,112453963,2.7,0.0,13.0,34.01907,-116.16609,6,2,9,12,0.8450980400142567,1.1139433523068367,0.568201724066995,1.1461280356782377,0.30102999566398114,1.0,2.449489742783178,3.4641016151377544,1.6431676725154984,3.605551275463989,1.0
347,Problem E,112453982,1.0,0.0,10.0,34.01907,-116.16609,1,1,1,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.30102999566398114,0.30102999566398114,1.0,0.0,1.0,3.1622776601683795,1.0
348,Heel Hooker,112454194,1.0,0.0,10.0,34.019290000000005,-116.16592,1,1,4,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.30102999566398114,0.6989700043360187,1.0,0.0,1.0,3.1622776601683795,1.0
349,Corner Problem,106157174,1.6,0.0,12.0,33.984140000000004,-116.1525,16,4,9,26,1.2304489213782739,1.4313637641589871,0.4149733479708179,1.1139433523068367,0.30102999566398114,1.0,4.0,5.0990195135927845,1.2649110640673518,3.4641016151377544,1.0
350,Gibbs Arete,106159656,2.5,0.0,14.0,33.983000000000004,-116.1545,2,1,12,3,0.47712125471966244,0.6020599913279623,0.5440680443502756,1.1760912590556811,0.30102999566398114,1.1139433523068367,1.4142135623730951,1.7320508075688772,1.5811388300841898,3.7416573867739413,1.0
351,Lip Encounter  1,1061632421,1.0,0.0,20.0,33.983000000000004,-116.1545,3,3,6,4,0.6020599913279623,0.6989700043360187,0.30102999566398114,1.322219294733919,0.30102999566398114,0.8450980400142567,1.7320508075688772,2.0,1.0,4.47213595499958,1.0
352,Camp Whore,106161778,2.1,0.0,10.0,33.983000000000004,-116.1545,9,2,10,17,1.0,1.2552725051033058,0.49136169383427264,1.041392685158225,0.30102999566398114,1.041392685158225,3.0,4.123105625617661,1.449137674618944,3.1622776601683795,1.0
353,Camp Four,108595229,0.0,0.0,12.0,33.983000000000004,-116.1545,0,1,3,3,0.0,0.6020599913279623,0.0,1.1139433523068367,0.30102999566398114,0.6020599913279623,0.0,1.7320508075688772,0.0,3.4641016151377544,1.0
354,Stepladder Mantel,106159651,2.3,0.0,12.0,33.983000000000004,-116.1545,7,4,10,10,0.9030899869919434,1.041392685158225,0.5185139398778874,1.1139433523068367,0.30102999566398114,1.041392685158225,2.6457513110645907,3.1622776601683795,1.51657508881031,3.4641016151377544,1.0
355,Sacred Land,111888471,1.7,0.0,9.0,33.983000000000004,-116.1545,7,4,2,13,0.9030899869919434,1.1461280356782377,0.4313637641589873,1.0,0.30102999566398114,0.47712125471966244,2.6457513110645907,3.605551275463989,1.3038404810405297,3.0,1.0
356,Coyote,111888491,1.2,0.0,8.0,33.983000000000004,-116.1545,6,3,1,8,0.8450980400142567,0.9542425094393249,0.3424226808222062,0.9542425094393249,0.30102999566398114,0.30102999566398114,2.449489742783178,2.8284271247461903,1.0954451150103321,2.8284271247461903,1.0
357,Unnamed Crack,114324672,2.0,0.0,20.0,33.98475,-116.15252,1,1,1,0,0.30102999566398114,0.0,0.47712125471966244,1.322219294733919,0.30102999566398114,0.30102999566398114,1.0,0.0,1.4142135623730951,4.47213595499958,1.0
358,Sweet Tooth - Stand,109989497,0.7,0.0,6.0,34.06265,-116.22634,3,3,1,7,0.6020599913279623,0.9030899869919434,0.23044892137827389,0.8450980400142567,0.30102999566398114,0.30102999566398114,1.7320508075688772,2.6457513110645907,0.8366600265340756,2.449489742783178,1.0
359,Torpedo,106318184,1.3,0.0,15.0,34.06265,-116.22634,6,3,5,11,0.8450980400142567,1.0791812460476247,0.3617278360175928,1.2041199826559246,0.30102999566398114,0.7781512503836435,2.449489742783178,3.3166247903554,1.140175425099138,3.872983346207417,1.0
360,Easy Bones,110049026,1.0,0.25,20.0,34.0752,-116.24196,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,1.322219294733919,0.3521825181113625,0.30102999566398114,1.0,1.4142135623730951,1.0,4.47213595499958,1.118033988749895
361,Scratch Arete,105790173,1.7,0.0,18.0,34.0752,-116.242,6,2,4,5,0.8450980400142567,0.7781512503836435,0.4313637641589873,1.2787536009528289,0.30102999566398114,0.6989700043360187,2.449489742783178,2.23606797749979,1.3038404810405297,4.242640687119285,1.0
362,Problem B,110049062,1.0,0.0,8.0,34.07578,-116.24183000000001,1,1,1,2,0.30102999566398114,0.47712125471966244,0.30102999566398114,0.9542425094393249,0.30102999566398114,0.30102999566398114,1.0,1.4142135623730951,1.0,2.8284271247461903,1.0
363,Skullsplitter,106654123,2.0,0.0,12.0,34.0808,-116.2462,1,1,3,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.30102999566398114,0.6020599913279623,1.0,0.0,1.4142135623730951,3.4641016151377544,1.0
364,Northern Light,106654153,1.0,0.0,10.0,34.0808,-116.2462,1,1,2,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.30102999566398114,0.47712125471966244,1.0,0.0,1.0,3.1622776601683795,1.0
365,V0 Thin Crack,1061129140,1.6,0.0,12.0,34.0402,-116.1978,8,4,10,11,0.9542425094393249,1.0791812460476247,0.4149733479708179,1.1139433523068367,0.30102999566398114,1.041392685158225,2.8284271247461903,3.3166247903554,1.2649110640673518,3.4641016151377544,1.0
366,Block Problem,107432627,2.8,0.0,16.0,34.0402,-116.1978,6,3,24,12,0.8450980400142567,1.1139433523068367,0.57978359661681,1.2304489213782739,0.30102999566398114,1.3979400086720375,2.449489742783178,3.4641016151377544,1.6733200530681511,4.0,1.0
