Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
It's Da Oooze,Mullet Bloc > The Separate Boulders > The Wastelands > Queen Mountain Base > Queen Mountain Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106643967/its-da-oooze,2,-1,Boulder,V1+,1,15,34.0441,-116.1061
Sprinting Atheist,The Hat > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107518488/sprinting-atheist,1,-1,Boulder,V1-2,1,10,34.01126,-116.16755
Face Prob  3,Towers of Uncertainty > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107088130/face-prob-3,-1,-1,Boulder,V1-2,1,10,33.9664,-116.0872
Block Party,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106048321/block-party,2.6,-1,Boulder,V2-,1,25,34.01102,-116.16606
Fling,Intersection Rock > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116170277/fling,2,-1,Boulder,V2-,1,9,34.0184,-116.16365
Room to Receive,Tithe Rock > Lehi's Wilderness > Indian Cove Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107785141/room-to-receive,-1,-1,Boulder,V2-,1,,34.0933,-116.1585
X Offender,Illicit Sweetie Boulder > The Hang > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106649403/x-offender,1.7,-1,Boulder,V2,1,18,33.99802,-116.15351
Boulder Crack,Boulder Crack Rock > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106666829/boulder-crack,2.8,-1,Boulder,V2,1,13,33.99638,-116.15553
Traverse,Satellite Boulder > Planet X Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114234841/traverse,2,-1,Boulder,V2,1,,33.99638,-116.15553
Mahogany,The Wood Block > Love Nest Area > Planet X Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106641431/mahogany,2,-1,Boulder,V2,1,12,33.9966,-116.1554
Up 20,Sandy Wash Corridor > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106096439/up-20,3,-1,Boulder,V2 R,1,20,33.98932,-116.16342
Turban,The Hatrack > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725563/turban,1.6,-1,Boulder,V2,1,10,33.98932,-116.16342
Herbivore,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105723307/herbivore,1.3,-1,Boulder,V2,1,15,33.98932,-116.16342
Border Collie,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106047129/border-collie,1.5,-1,Boulder,V2,1,15,33.98932,-116.16342
Herbaliser,Collieherb Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106314646/herbaliser,2,-1,Boulder,V2,1,15,33.98932,-116.16342
Vibrator,Vibrator Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106096452/vibrator,2,-1,Boulder,V2,1,15,33.98932,-116.16342
French Roast,French Roast Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106314686/french-roast,2,-1,Boulder,V2,1,12,33.98932,-116.16342
Powell Pinch,Powell Pinch Boulder > Cap Rock Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/110053044/powell-pinch,2,-1,Boulder,V2,1,12,33.98932,-116.16342
Night Train,Saturday Night Live Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106461753/night-train,1.7,-1,Boulder,V2,1,14,34.01431,-116.17112
Trailblazer,Trailblazer Rock > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106461647/trailblazer,2,-1,Boulder,V2,1,13,34.01431,-116.17112
Soft Pretzel,Pretzel Rock > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106463052/soft-pretzel,1.3,-1,Boulder,V2,1,12,34.01431,-116.17112
Old Horizontal,Victory Boulder > Real Hidden Valley Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106625580/old-horizontal,1,-1,Boulder,V2,1,10,34.01431,-116.17112
Turtle Face Center,Wedge Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106146685/turtle-face-center,2.8,-1,Boulder,V2,1,20,34.0099,-116.16866
Chalk Party,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294398/chalk-party,1,-1,Boulder,V2,1,12,34.01102,-116.16606
Turboflange,Shipwreck Boulder > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294790/turboflange,2,-1,Boulder,V2 R,1,35,34.01102,-116.16606
Yawning Flare,Jump Chump Clump > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106073949/yawning-flare,1.8,-1,Boulder,V2,1,20,34.01102,-116.16606
Jump Chump,Jump Chump Clump > Turtle Rock Circuit > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106073955/jump-chump,3,-1,Boulder,V2,1,15,34.01102,-116.16606
El Dave,Semi-Precious Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106294758/el-dave,1,-1,Boulder,V2,1,15,34.01273,-116.16842
Zinger,Zinger Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106126599/zinger,1.2,-1,Boulder,V2,1,15,34.01273,-116.16842
Pony Stampede,Pony Stampede Boulder > Semi-Precious Bouldering > Real Hidden Valley Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116175693/pony-stampede,2,-1,Boulder,V2,1,6,34.01237,-116.16206
The Boxer Problem,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105908403/the-boxer-problem,2.4,-1,Boulder,V2,1,13,34.01428,-116.15827
Meat Substitute,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106072544/meat-substitute,2.7,-1,Boulder,V2,1,15,34.01428,-116.15827
Ribtickler,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106072555/ribtickler,1.3,-1,Boulder,V2,1,14,34.01428,-116.15827
Wrangler,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115194/wrangler,1.6,-1,Boulder,V2,1,12,34.01428,-116.15827
Xylophone,Manx Boulders > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106115244/xylophone,2.2,-1,Boulder,V2,1,14,34.01428,-116.15827
Key Largo,Chip Flakey Boulder > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113970516/key-largo,3.3,-1,Boulder,V2,1,,34.0136,-116.15473
Unnamed,The Pig Sty > Manx Boulders Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112284409/unnamed,1.7,-1,Boulder,V2,1,8,34.01398,-116.15439
Face Off,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275701/face-off,2,-1,Boulder,V2,1,12,34.01346,-116.15442
Ultraviolet,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275716/ultraviolet,1.8,-1,Boulder,V2,1,12,34.01346,-116.15442
Voyager,The Asteroid Boulder > Asteroid Belt Circuit > Manx/Asteroid Belt Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106275722/voyager,1,-1,Boulder,V2,1,12,34.01346,-116.15442
"Intersection Boulder, Center",Intersection Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725287/intersection-boulder-center,2,-1,Boulder,V2,1,20,34.0184,-116.16365
There Will Be Piss,Stem Gem Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112520088/there-will-be-piss,1.5,-1,Boulder,V2,1,25,34.0184,-116.16365
Varsity Crank,School Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725296/varsity-crank,1,-1,Boulder,V2,1,20,34.0184,-116.16365
Mantle of the New Adonis,School Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106385950/mantle-of-the-new-adonis,1,-1,Boulder,V2,1,10,34.0184,-116.16365
Black Pea,Black Pea Boulder > HVCG West > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114124773/black-pea,3,-1,Boulder,V2,1,15,34.01773,-116.16418
Scoop Problem,Hensel Boulder > Scatterbrain Area > HVCG North > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/111704783/scoop-problem,2.3,-1,Boulder,V2,1,11,34.01824,-116.16346
Weenie Roast,Campfire Circle Boulder > HVCG South > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106295993/weenie-roast,2.3,-1,Boulder,V2,1,12,34.01742,-116.16324
Weenie Traverse,Campfire Circle Boulder > HVCG South > HVCG Bouldering Circuit > Hidden Valley Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106441709/weenie-traverse,2,-1,Boulder,V2,1,10,34.01742,-116.16324
IDC Problem,Iron Door Cave Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725488/idc-problem,1.7,-1,Boulder,V2,1,15,34.0202,-116.165
White Rastafarian,White Rastafarian Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722593/white-rastafarian,4,-1,Boulder,V2 R,1,20,34.02061,-116.16205
Sit Down Flake,Dino's Egg > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106044191/sit-down-flake,2,-1,Boulder,V2,1,5,34.0202,-116.165
False Hueco Traverse,False Hueco Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106048290/false-hueco-traverse,3,-1,Boulder,V2,1,15,34.0202,-116.165
Falser Hueco Traverse,False Hueco Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112443810/falser-hueco-traverse,3.2,-1,Boulder,V2,1,,34.0202,-116.165
Bulgemaster,Tilt-o-Meter Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106332352/bulgemaster,2.5,-1,Boulder,V2,1,10,34.02044,-116.16555
Cole Arete,Cole Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106130527/cole-arete,0.7,-1,Boulder,V2,1,21,34.0202,-116.165
Poorman's Sidewinder,Dike Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112453931/poormans-sidewinder,2,-1,Boulder,V2,1,15,34.0202,-116.165
Laura Scudder,Laura Scudder Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109150874/laura-scudder,2.3,-1,Boulder,V2,1,12,34.01896,-116.16562
The Mutant,Mutant Boulder > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454256/the-mutant,1,-1,Boulder,V2,1,,34.02247,-116.16414
Digitations,Rasta City > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454341/digitations,1,-1,Boulder,V2,1,12,34.02416,-116.16615
Browning Slab,Rasta City > Outback Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112454354/browning-slab,1,-1,Boulder,V2,1,,34.02416,-116.16615
Jerryatric,Moffat Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106819713/jerryatric,2,-1,Boulder,V2,1,20,33.983,-116.1545
Figure Five,Fidelman Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106123975/figure-five,1.8,-1,Boulder,V2,1,15,33.98416,-116.1526
Lip Encounter   2,Master Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106159662/lip-encounter-2,1,-1,Boulder,V2,1,20,33.983,-116.1545
Ceremonial Campus Problem,Sacred Land Boulder > Painted Savage Boulders > Sacred Land > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108106123/ceremonial-campus-problem,1.8,-1,Boulder,V2,1,12,33.983,-116.1545
Little Tool,Powers Boulder > Ryan Campground Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/114012376/little-tool,2,-1,Boulder,V2,1,12,33.983,-116.1545
Swinging Richard Direct,Chocolate Boulder 1 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789393/swinging-richard-direct,1.4,-1,Boulder,V2,1,15,34.06265,-116.22634
Attractive Brunette Throw,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789808/attractive-brunette-throw,1.8,-1,Boulder,V2,1,12,34.06265,-116.22634
Attractive Brunette,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105789815/attractive-brunette,1.6,-1,Boulder,V2,1,12,34.06265,-116.22634
Stinger,Chocolate Boulder 3 > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106143798/stinger,1.3,-1,Boulder,V2,1,15,34.06265,-116.22634
West Entrance Problem,West Entrance Boulder > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106622340/west-entrance-problem,1,-1,Boulder,V2,1,15,34.0891,-116.2614
Ripper,Trashcan Boulders > Trashcan Rock Area > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722806/ripper,2,-1,Boulder,V2,1,20,34.04069,-116.19775
Psycho Roof.,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949515/psycho-roof,2,-1,Boulder,V2,1,20,34.0325,-116.20338
Scumbler Right,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949572/scumbler-right,2,-1,Boulder,V2,1,8,34.0325,-116.20338
Cindy's Route,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949625/cindys-route,1,-1,Boulder,V2,1,10,34.0325,-116.20338
Funny Feet,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113949954/funny-feet,1,-1,Boulder,V2,1,8,34.0325,-116.20338
Dino Unknown,Psycho Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/113950014/dino-unknown,1,-1,Boulder,V2,1,20,34.0325,-116.20338
PGD Arete,Pabst Boulder > Western Belt > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/108054737/pgd-arete,2,-1,Boulder,V2,1,20,33.9532,-116.1085
Shark's Fin Arete,The Shark Fin > Shark Fin Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106349816/sharks-fin-arete,1,-1,Boulder,V2,1,15,33.9512,-116.0768
Knuckleball,Knuckleball Boulder > Volcano Boulder Area > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106658051/knuckleball,2,-1,Boulder,V2,1,12,33.9454,-116.077
Dripper Left,Dripper Boulder > Human Sacrifice Cove > The Volcano Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106359702/dripper-left,3,-1,Boulder,V2,1,16,33.9454,-116.077
Cleavage,Dike Boulder > Lechlinksi Cracks Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105908476/cleavage,1.2,-1,Boulder,V2,1,15,33.9423,-116.0782
Blackdot,Tour Boulder One > Tour Boulders > Lechlinksi Cracks Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106346058/blackdot,1,-1,Boulder,V2,1,15,33.9423,-116.0782
Rob's Prob,Tour Boulder Two > Tour Boulders > Lechlinksi Cracks Area > Virgin Islands Area > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106582916/robs-prob,1,-1,Boulder,V2,1,15,33.9423,-116.0782
Face Prob  2,Towers of Uncertainty > Geology Tour Road Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/107088126/face-prob-2,-1,-1,Boulder,V2,1,10,33.9664,-116.0872
Prince Hoi,Hoi Polloi Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106059780/prince-hoi,2.6,-1,Boulder,V2,1,20,33.9962,-116.15
Whole Grain Goodness,Seven Grain Boulder > Stonehenge Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106269444/whole-grain-goodness,2.4,-1,Boulder,V2,1,15,33.9962,-116.15
Fry Problem,Fry Boulder > Fry Boulders > Stonehenge and Fry Boulders > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106039374/fry-problem,3.7,-1,Boulder,V2,1,15,33.9871,-116.1589
Lessons In Flight,Lessons Boulder > Loveland Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105724348/lessons-in-flight,2,-1,Boulder,V2,1,20,34.0169,-116.0421
Balance Problem,Piano Rock > Gunsmoke Area > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106157709/balance-problem,2,-1,Boulder,V2,1,22,34.02807,-116.14776
The Chube,Chube Boulder > Gunsmoke Area > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105724441/the-chube,3.3,-1,Boulder,V2,1,15,34.0285,-116.14555
Unnamed Variation,No Name Boulder > Gunsmoke Area > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106345847/unnamed-variation,2.5,-1,Boulder,V2,1,12,34.0285,-116.1451
Smooth as a Baby's Ass,Shard Boulder > Indian Wave Boulders > Barker Dam Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106126069/smooth-as-a-babys-ass,1.7,-1,Boulder,V2,1,13,34.0263,-116.1415
Hensel Face,JBMF Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725449/hensel-face,2.2,-1,Boulder,V2,1,15,34.0148,-116.16539
Slick Willie,Browning Boulder > JBMF Boulders > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106129847/slick-willie,2.1,-1,Boulder,V2,1,14,34.0148,-116.16539
Weasel World,Chunky Boulder > Chunky Boulder and Trance Stone > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106136591/weasel-world,2,-1,Boulder,V2,1,12,34.02837,-116.15889
Lip Service,Trance Stone > Chunky Boulder and Trance Stone > Roadside Rocks Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106114349/lip-service,1.8,-1,Boulder,V2,1,11,34.02837,-116.15889
Velveeta,Cheese Boulder > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106118134/velveeta,1.3,-1,Boulder,V2,1,11,34.01592,-116.17844
To Have and Have Not,Papa Boulder > Hemingway Boulders > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106356166/to-have-and-have-not,2,-1,Boulder,V2,1,15,34.024,-116.1772
Oak Blowout,Oak Tree Boulder > Hemingway Boulders > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106355627/oak-blowout,2,-1,Boulder,V2,1,15,34.024,-116.1772
Rabicano,Equine Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106632957/rabicano,2,-1,Boulder,V2,1,14,34.0121,-116.1773
Flatface Left,Jimmy Cliff Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106667579/flatface-left,2,-1,Boulder,V2,1,12,34.0121,-116.1773
Aiguille de Ankle Breaker,Ankle Breaker Rock > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106313385/aiguille-de-ankle-breaker,2,-1,Boulder,V2,1,15,34.0121,-116.1773
Use What I Got,Scoop Boulder > Jimmy Cliff Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106708408/use-what-i-got,2,-1,Boulder,V2,1,15,34.0121,-116.1773
The Bardini Crack (aka: Blas Beemer),Blas Beemer Boulder > Blas Beemer Area > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106118126/the-bardini-crack-aka-blas-beemer,2.7,-1,Boulder,V2,1,15,34.01592,-116.17844
Yabaho Right,The Yabo Boulder > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106683671/yabaho-right,1,-1,Boulder,V2,1,15,34.01592,-116.17844
Yabo Nation,The Yabo Boulder > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106683697/yabo-nation,-1,-1,Boulder,V2,1,12,34.01592,-116.17844
Meadow Muffin,Meadows Boulder > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112813768/meadow-muffin,1,-1,Boulder,V2 R,1,21,33.99421,-116.14297
Browning Slab,Meadows Boulder > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/112813883/browning-slab,1.7,-1,Boulder,V2,1,,33.99421,-116.14297
Horrors Arete,Horrors Boulder > Hall of Horrors Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106125093/horrors-arete,1.7,-1,Boulder,V2,1,15,34.01038,-116.13574
Big Brother,Big Brother Boulder > Big Brother Boulders > Hall of Horrors Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106340709/big-brother,2,-1,Boulder,V2,1,22,34.01038,-116.13574
Chevron Star,The Real Hall of Horrors > Hall of Horrors Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/116175659/chevron-star,2,-1,Boulder,V2 R,1,15,34.01038,-116.13574
Zarmog,Zarmog > Hall of Horrors Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/109774174/zarmog,1.5,-1,Boulder,V2,1,10,34.01038,-116.13574
Lounge Act,Lynn Hill Memorial Boulder > King Dome Area > Hall of Horrors Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California,https://www.mountainproject.com/route/106120153/lounge-act,1.5,-1,Boulder,V2,1,25,34.00378,-116.14935
